Date,NIFTY 50,NIFTY AUTO,NIFTY MEDIA,NIFTY METALS,NIFTY IT,NIFTY RURAL
16_06_2026_09_25,23938.1,27044.3,1495.6,12891.8,28324.8,15286.7
16_06_2026_09_30,23943.1,26995.3,1491.05,12892.3,28409.8,15277.7
16_06_2026_09_35,23934.4,26979.2,1493.95,12882.3,28473.6,15269.5
16_06_2026_09_40,23917.8,26985.2,1502.05,12882.1,28465.8,15257.8
16_06_2026_09_45,23935.1,26979.6,1506.95,12890.3,28426.1,15256.8
16_06_2026_09_50,23936.6,26971.4,1510.05,12922,28422.3,15263.3
16_06_2026_09_55,23939.7,26939.8,1514.45,12923.7,28463.6,15261.1
16_06_2026_10_00,23905.7,26895.2,1513.3,12892.5,28441.2,15246.8
16_06_2026_10_05,23900.7,26886.2,1511.15,12879.2,28451.6,15238.2
16_06_2026_10_10,23910.1,26902.9,1506.35,12874.6,28486.9,15242.3
16_06_2026_10_15,23927.9,26901.9,1504.2,12858.6,28552.8,15250.6
16_06_2026_10_20,23940.8,26910.8,1503.8,12860.2,28605,15251.7
16_06_2026_10_25,23943.3,26923.7,1503.45,12872.1,28568.5,15258.8
16_06_2026_10_30,23952.7,26936.4,1503.35,12894.7,28511.7,15270.7
16_06_2026_10_35,23964.2,26970.2,1502.85,12913.5,28515.7,15283.7
16_06_2026_10_40,23962.1,26966.6,1502.35,12923.8,28490.7,15277.5
16_06_2026_10_45,23976.3,26972.4,1502.45,12921,28473.9,15278
16_06_2026_10_50,23969.6,26964.1,1501.35,12907.7,28458.6,15274
16_06_2026_10_55,23966.7,26948.2,1500.15,12904.8,28456.3,15265.3
16_06_2026_11_00,23946.7,26925.4,1498,12881.6,28442.3,15251.8
16_06_2026_11_05,23943.2,26911.8,1498.05,12876.1,28427.2,15245.5
16_06_2026_11_10,23940.6,26907.8,1498.35,12870.1,28393.9,15245.1
16_06_2026_11_15,23930.1,26907,1499.6,12858.2,28379.3,15242.9
16_06_2026_11_20,23944.8,26923.6,1499.9,12870.5,28385.3,15249
16_06_2026_11_25,23929.4,26908.3,1498.5,12856.9,28337.4,15242.2
16_06_2026_11_30,23929.7,26917.4,1498.05,12850.2,28330,15242.1
16_06_2026_11_35,23922.6,26893.2,1496.5,12840.9,28301.8,15236.2
16_06_2026_11_40,23927.6,26887.1,1497.5,12849,28273.7,15230.2
16_06_2026_11_45,23933.4,26906.9,1498.85,12856.4,28300,15235.2
16_06_2026_11_50,23936.7,26921.9,1499.95,12849.8,28274.2,15238.2
16_06_2026_11_55,23938.5,26915.7,1501.45,12849.5,28278.5,15236.5
16_06_2026_12_00,23929.3,26893.2,1501.1,12834.5,28257,15229.7
16_06_2026_12_05,23932.8,26901,1502.05,12832.6,28274.4,15233.5
16_06_2026_12_10,23928.1,26894.8,1502.9,12828.5,28280.1,15232.1
16_06_2026_12_15,23915.4,26866.4,1501.3,12805.2,28276,15221.5
16_06_2026_12_20,23918.7,26878.7,1500.7,12806.2,28285.2,15227.7
16_06_2026_12_25,23940.2,26896.1,1500.55,12812.5,28314.2,15235.2
16_06_2026_12_30,23923.6,26909.5,1499.4,12805.7,28324.8,15231
16_06_2026_12_35,23936.1,26897.2,1500.05,12802.6,28369.2,15235.5
16_06_2026_12_40,23927.2,26877.9,1500.1,12796,28334.2,15224.8
16_06_2026_12_45,23934.3,26872.9,1499.85,12798,28329.6,15226.7
16_06_2026_12_50,23924.9,26861.2,1500.35,12790.3,28304.8,15221.1
16_06_2026_12_55,23935.7,26870.3,1501.65,12800.7,28322.6,15228.8
16_06_2026_13_00,23929.1,26865.3,1506.1,12795,28316,15228.4
16_06_2026_13_05,23938.2,26891.7,1506.9,12807.4,28351.6,15234.5
16_06_2026_13_10,23946.8,26902.9,1506.3,12812.9,28345,15237.2
16_06_2026_13_15,23939.7,26895.1,1505.9,12821.5,28341.8,15236.8
16_06_2026_13_20,23956.3,26900.3,1507.4,12837.7,28355.4,15242.5
16_06_2026_13_25,23966.8,26902.2,1505.5,12848.8,28387.3,15248.3
16_06_2026_13_30,23967.3,26885.3,1504.7,12853.5,28399.1,15250
16_06_2026_13_35,23968.9,26895.2,1505.4,12862.8,28388.1,15256.9
16_06_2026_13_40,23964.8,26908.3,1505.6,12854.2,28389.4,15259.5
16_06_2026_13_45,23971.9,26914,1504.35,12860.7,28386.4,15263.5
16_06_2026_13_50,23961.7,26912.7,1503.7,12859.8,28398.1,15258.2
16_06_2026_13_55,23967.1,26926.4,1504.05,12858.8,28409.8,15263
16_06_2026_14_00,23973.7,26942.6,1504.1,12857.9,28414.3,15267.5
16_06_2026_14_05,23982.1,26954.6,1503.05,12859,28415.2,15272.9
16_06_2026_14_10,23994.3,26971.5,1505.45,12861.2,28457,15282.8
16_06_2026_14_15,23992.3,26976.3,1505.35,12867.7,28446.9,15284.6
16_06_2026_14_20,23989.8,26945,1505.5,12870.8,28443.6,15276.7
16_06_2026_14_25,23984.2,26939.7,1508.45,12877.2,28467.6,15274.3
16_06_2026_14_30,23995.1,26935.5,1509.65,12893,28504.1,15281.3
16_06_2026_14_35,24001,26938.5,1507.2,12883.5,28542.9,15285.5
16_06_2026_14_40,23963.4,26889.8,1505.1,12862,28529,15266.8
16_06_2026_14_45,23980.8,26911.6,1506.75,12877,28571.3,15276.2
16_06_2026_14_50,23993.7,26940.6,1510.85,12886.3,28583.3,15288.7
16_06_2026_14_55,23986.4,26933.4,1511.95,12888.6,28569,15283.2
16_06_2026_15_00,23981.8,26900.2,1507.6,12883.9,28535.1,15278.6
16_06_2026_15_05,23989.6,26889.2,1508.85,12893.3,28565.3,15278
16_06_2026_15_10,23986.8,26888.6,1506.2,12885.3,28565.2,15277
16_06_2026_15_15,23983.4,26884.7,1505,12880.1,28574.8,15274.2
16_06_2026_15_20,23985.2,26878.7,1505.05,12868.3,28566.6,15277.8
16_06_2026_15_25,23995,26878.4,1504.8,12887.8,28592,15281.9
17_06_2026_09_15,23979.3,26843.1,1511.7,12795,28855.4,15258.9
17_06_2026_09_20,23987.6,26817.7,1515.25,12769.3,28853.6,15257.6
17_06_2026_09_25,24020.7,26910.6,1514.35,12783.5,28886.7,15286.7
17_06_2026_09_30,24032.1,26879.6,1515.95,12822.3,28951.4,15291.2
17_06_2026_09_35,24050.9,26930.8,1517.35,12824,28989.8,15296.9
17_06_2026_09_40,24061.6,26964.6,1518,12860,28886.2,15304.2
17_06_2026_09_45,24064.1,26976.2,1514,12839.5,28873.6,15309.2
17_06_2026_09_50,24063.8,26964.2,1514.3,12854,28850.4,15311.7
17_06_2026_09_55,24065.8,26947.2,1512.05,12859.8,28842.2,15312.6
17_06_2026_10_00,24046.1,26908.8,1510.3,12850.2,28752.8,15299.9
17_06_2026_10_05,24061.2,26939.2,1512.35,12856.5,28767.5,15308.8
17_06_2026_10_10,24047.7,26946.9,1508.95,12859.2,28706.6,15306.5
17_06_2026_10_15,24066.9,26971.2,1510.6,12865.5,28753.7,15324.2
17_06_2026_10_20,24078.7,26969.8,1510.85,12888.2,28757.2,15328
17_06_2026_10_25,24066.9,26939.3,1510.1,12920.7,28770.8,15312.8
17_06_2026_10_30,24075.7,26946.2,1511.85,12978.8,28794.2,15311.3
17_06_2026_10_35,24078.8,26928.8,1509.65,13037,28758.1,15310.2
17_06_2026_10_40,24085.8,26932,1510.6,13019.2,28797.9,15312.2
17_06_2026_10_45,24076.6,26905.6,1508.4,13014.7,28795.8,15309.2
17_06_2026_10_50,24083.4,26898.6,1510.8,12999.7,28860.8,15311.7
17_06_2026_10_55,24080,26905.3,1510,12965.5,28836.2,15309.7
17_06_2026_11_00,24073.2,26897.4,1509.95,12957.4,28817.5,15308.1
17_06_2026_11_05,24069.1,26883.8,1511.4,12969.4,28815.3,15304.2
17_06_2026_11_10,24081.7,26897.6,1513.25,12969.2,28825.9,15317
17_06_2026_11_15,24087.5,26892.2,1514.85,12976,28819.1,15317.8
17_06_2026_11_20,24084.6,26883.5,1510.1,12969.3,28833.9,15313.3
17_06_2026_11_25,24088.9,26875.2,1508.8,12984.8,28809.1,15311.5
17_06_2026_11_30,24098.7,26910.2,1511.45,12987.5,28838.4,15319.5
17_06_2026_11_35,24074.2,26862.4,1511,12994.8,28817.5,15304.8
17_06_2026_11_40,24083.3,26887.7,1509.95,12978.7,28789.8,15302.2
17_06_2026_11_45,24074.3,26870.2,1509.9,12975.1,28780.2,15296.5
17_06_2026_11_50,24068.6,26879.7,1509.85,12966,28779.6,15296
17_06_2026_11_55,24055.1,26866.5,1509.55,12947.1,28780.3,15288.9
17_06_2026_12_00,24063.3,26856.1,1509,12950.6,28777.4,15288.6
17_06_2026_12_05,24058.2,26874.1,1509.05,12938.3,28776.3,15293.8
17_06_2026_12_10,24050.3,26876.4,1508.7,12949.9,28795,15294.4
17_06_2026_12_15,24055.4,26844.2,1506.95,12950.2,28788.2,15294.8
17_06_2026_12_20,24044.1,26830.4,1506.25,12960,28764.3,15290.3
17_06_2026_12_25,24045.5,26818.6,1506.15,12967,28768.1,15290
17_06_2026_12_30,24040.2,26776.3,1506.25,12965.8,28755.8,15284.2
17_06_2026_12_35,24035.8,26767.3,1506.45,12955.6,28753.2,15278.5
17_06_2026_12_40,24044.2,26773.4,1506.35,12969.3,28778.6,15280.7
17_06_2026_12_45,24045.6,26761.8,1506.2,12965.8,28792.9,15281.7
17_06_2026_12_50,24028.6,26748.4,1505.4,12938.5,28799.4,15272.3
17_06_2026_12_55,24029.5,26743.6,1504.3,12932.8,28818.7,15268.1
17_06_2026_13_00,24037.7,26712.9,1504.9,12938.7,28814.4,15264.9
17_06_2026_13_05,24017.1,26625.8,1505.2,12923,28800.4,15247.7
17_06_2026_13_10,24009.8,26630.8,1505.5,12921.7,28782.2,15246.1
17_06_2026_13_15,24024.2,26666.5,1506,12930.5,28808.8,15255.7
17_06_2026_13_20,24033.6,26678.9,1506.5,12934.2,28814.5,15262.5
17_06_2026_13_25,24034.2,26692.6,1508.25,12941.4,28813.8,15264.2
17_06_2026_13_30,24044.1,26708,1508.5,12954.3,28814.6,15271.8
17_06_2026_13_35,24053.3,26722,1509.25,12963.6,28841.8,15277.1
17_06_2026_13_40,24055.7,26734.6,1509.65,13000.9,28832.3,15275.8
17_06_2026_13_45,24052.8,26674.8,1509.9,12990.5,28831.8,15270.2
17_06_2026_13_50,24045.4,26616.9,1508.45,12983.8,28800.4,15263.3
17_06_2026_13_55,24048.8,26601.8,1508.4,12996.2,28789.1,15262
17_06_2026_14_00,24049.2,26567.8,1507.8,12997.5,28816.2,15256.4
17_06_2026_14_05,24041.1,26587.1,1506.7,12982.7,28790.8,15259.4
17_06_2026_14_10,24047.8,26616.9,1506.75,12995,28779.8,15271.8
17_06_2026_14_15,24050.6,26627.1,1507.2,12996.2,28790.1,15273
17_06_2026_14_20,24040.6,26611.6,1507.15,12993,28784.5,15267.4
17_06_2026_14_25,24024.3,26594.9,1507.05,12987,28758.1,15258.8
17_06_2026_14_30,24028.2,26588.8,1507.4,12973.4,28759.8,15259.4
17_06_2026_14_35,24043.3,26622.8,1507,12980.6,28772.8,15271.8
17_06_2026_14_40,24041.2,26628.6,1507.15,12985,28792.7,15273
17_06_2026_14_45,24038.9,26646.2,1506.25,12982.9,28798.8,15274.7
17_06_2026_14_50,24050.6,26647.9,1506.6,12984.2,28788.4,15276.5
17_06_2026_14_55,24076.9,26701.2,1508.05,13002.8,28821.6,15297.7
17_06_2026_15_00,24087.7,26749,1507.1,13008.5,28820.6,15310.9
17_06_2026_15_05,24091.3,26736.5,1506.35,13012,28831.6,15312.5
17_06_2026_15_10,24083.6,26711.7,1505.45,13017.7,28804.3,15306
17_06_2026_15_15,24088.1,26709.9,1503.9,13007.3,28803.7,15309.6
17_06_2026_15_20,24081.4,26712,1505,13010.2,28795.8,15308
17_06_2026_15_25,24081.9,26716.8,1505.5,13015.9,28775.5,15308.2
18_06_2026_09_15,24082.7,26767.1,1507.15,13064.2,28344.6,15320.7
18_06_2026_09_20,24092.7,26751.7,1503.3,13091.3,28350,15323.7
18_06_2026_09_25,24090.2,26772.9,1509.85,13065.2,28358.3,15329.9
18_06_2026_09_30,24085.1,26768.8,1507.65,13047.4,28327.2,15330.6
18_06_2026_09_35,24085.7,26791.7,1507.6,13034.2,28307.8,15332.2
18_06_2026_09_40,24108.9,26806.2,1509.4,13066.8,28357.6,15337.2
18_06_2026_09_45,24126.7,26793.8,1509.2,13068,28398.1,15335.8
18_06_2026_09_50,24135.2,26805,1510.75,13053.4,28424.1,15347
18_06_2026_09_55,24123.2,26837.4,1511.65,13038.9,28439.1,15344
18_06_2026_10_00,24116.1,26822.7,1513.5,13036.8,28442.1,15338.7
18_06_2026_10_05,24126.9,26820.7,1514.55,13033,28571.7,15342
18_06_2026_10_10,24125.6,26788.6,1521.6,13020.6,28563.9,15333
18_06_2026_10_15,24114.6,26780.9,1520.2,13013.1,28545.1,15334.8
18_06_2026_10_20,24115.4,26791.4,1521.4,12994.7,28573.1,15332.8
18_06_2026_10_25,24109.2,26776.2,1519,12990.8,28612.2,15320.7
18_06_2026_10_30,24111.6,26783.6,1519.15,12989,28590.6,15322.8
18_06_2026_10_35,24078.8,26766.1,1517.55,12971.5,28566.4,15304.2
18_06_2026_10_40,24076.3,26779.6,1523,12968.7,28587.8,15307.5
18_06_2026_10_45,24075.1,26780.3,1522.8,12984.3,28611.7,15311
18_06_2026_10_50,24083.2,26759.7,1524.25,12993,28614.3,15317.7
18_06_2026_10_55,24092.6,26762.2,1524.3,12981.2,28614.3,15320.2
18_06_2026_11_00,24082.9,26754.9,1524.85,12971.4,28637,15312.8
18_06_2026_11_05,24077.9,26752.6,1521.35,12970.7,28644.8,15312.7
18_06_2026_11_10,24064.7,26717.2,1518.8,12957,28564.8,15306.6
18_06_2026_11_15,24048.3,26705.7,1520.75,12956.3,28508.9,15298.5
18_06_2026_11_20,24050.5,26711.4,1518.3,12967.2,28430.2,15299
18_06_2026_11_25,24054.9,26701.2,1518.5,12964.1,28409,15302
18_06_2026_11_30,24061.4,26709.1,1515.9,12985.8,28438.3,15312.2
18_06_2026_11_35,24053.1,26673.2,1513.8,12990.5,28425.7,15308.9
18_06_2026_11_40,24062.8,26676.9,1514.95,12996.3,28436.6,15312
18_06_2026_11_45,24063.7,26664.3,1515.1,12995.5,28434.7,15311.8
18_06_2026_11_50,24062.9,26676.3,1514.3,12969.5,28444.7,15310.5
18_06_2026_11_55,24071.9,26686.2,1515.75,12971.3,28453.4,15315.2
18_06_2026_12_00,24088.2,26689.7,1516.4,12972,28440.1,15315.8
18_06_2026_12_05,24094.1,26679.7,1512,12959.7,28436.3,15318.8
18_06_2026_12_10,24088.2,26692.8,1512.3,12961.9,28433.5,15314.3
18_06_2026_12_15,24095.6,26724.2,1511.45,12969.5,28426.7,15323.5
18_06_2026_12_20,24099.4,26724.1,1514.3,12982.9,28449.9,15324
18_06_2026_12_25,24118.7,26739.7,1516.05,12997.2,28457.2,15339.8
18_06_2026_12_30,24128.8,26741.5,1517.15,13002,28429.4,15348.5
18_06_2026_12_35,24118.8,26719.8,1516.4,12994.9,28428.4,15344.2
18_06_2026_12_40,24117.2,26704.2,1515.7,12984.5,28435.2,15343.7
18_06_2026_12_45,24117.4,26707,1514.75,12975.7,28428.8,15341.4
18_06_2026_12_50,24126.7,26707.4,1514.4,12977.9,28457.8,15342.3
18_06_2026_12_55,24125.7,26728.2,1514.65,12977,28478.9,15348.7
18_06_2026_13_00,24123.3,26725.7,1513.75,12974.9,28454.4,15349.6
18_06_2026_13_05,24126.3,26730.9,1518.8,12978.8,28451.3,15349.5
18_06_2026_13_10,24127.8,26726.9,1520.1,12990.8,28470.9,15347.8
18_06_2026_13_15,24116.9,26709.6,1519.2,12993.6,28463.8,15339
18_06_2026_13_20,24112.8,26701.9,1519.15,12991,28467.4,15337.2
18_06_2026_13_25,24120.4,26706.2,1519.9,12981.6,28470.9,15341.5
18_06_2026_13_30,24123.3,26730.4,1519.25,12983.6,28476.7,15345
18_06_2026_13_35,24120.9,26725.6,1517.85,12988.3,28459.2,15344
18_06_2026_13_40,24120.7,26717.6,1517.85,12976.6,28443.7,15340.5
18_06_2026_13_45,24116.2,26719.2,1517.15,12979.1,28455.8,15338.8
18_06_2026_13_50,24117.2,26708.4,1516.55,12981.3,28452.1,15339.5
18_06_2026_13_55,24108.3,26703.7,1515.6,12980.4,28440.8,15337.8
18_06_2026_14_00,24106.4,26699.7,1514.95,12978,28431.9,15338.4
18_06_2026_14_05,24096.1,26682.2,1513.35,12959.2,28423.2,15329.3
18_06_2026_14_10,24099.8,26696.4,1513.45,12972.7,28413.8,15334
18_06_2026_14_15,24088.2,26681.6,1513.2,12962.7,28389.8,15329.1
18_06_2026_14_20,24107.3,26706.9,1516.05,12981.8,28403.2,15339.3
18_06_2026_14_25,24088.3,26705.6,1517.1,12960.2,28397.6,15334.5
18_06_2026_14_30,24095.1,26704,1516.85,12959.3,28428.9,15339
18_06_2026_14_35,24096.4,26698.4,1517.45,12964.7,28427.6,15337.8
18_06_2026_14_40,24097.2,26691.1,1516.9,12968.9,28424.1,15337.2
18_06_2026_14_45,24084.2,26680.8,1514.35,12961.9,28402.4,15330.1
18_06_2026_14_50,24100.1,26699.8,1516.2,12966.3,28410.2,15337.9
18_06_2026_14_55,24121.4,26729.8,1516.65,12974,28421.3,15357
18_06_2026_15_00,24150.8,26735.7,1515.85,12986.8,28489.4,15375.2
18_06_2026_15_05,24175.6,26767.9,1514.45,13001.3,28491.4,15392.2
18_06_2026_15_10,24177.4,26753.3,1515.35,13009.8,28477.1,15392.2
18_06_2026_15_15,24182.9,26749,1513,13031.7,28467.9,15391.5
18_06_2026_15_20,24182.2,26734.7,1512.5,13038.3,28438.3,15392
18_06_2026_15_25,24179.4,26712.7,1514.6,13049.2,28452.8,15381.8
19_06_2026_09_15,23980.8,26639.1,1517.75,12955,26811.3,15342
19_06_2026_09_20,23963.1,26613.1,1516.4,12949.8,26826.3,15343.3
19_06_2026_09_25,23955.6,26637.2,1514.6,12958,26732.9,15349.4
19_06_2026_09_30,23950.1,26645.6,1514.65,12970.5,26801.9,15336.5
19_06_2026_09_35,23970.4,26655.3,1516.95,12977.1,26895.2,15344.8
19_06_2026_09_40,23975.2,26647.1,1517.7,12985.2,26876.7,15350.2
19_06_2026_09_45,23977.4,26617.2,1517.65,12972.8,26834.8,15353.2
19_06_2026_09_50,23985.1,26631.4,1521.55,12963.3,26972.4,15362.3
19_06_2026_09_55,23987.7,26617.4,1525.95,12965.6,26965.2,15362.8
19_06_2026_10_00,23973.6,26597.1,1527.65,12963.6,26947.8,15352.6
19_06_2026_10_05,23991.6,26610.6,1528.25,12971.2,26951.1,15370
19_06_2026_10_10,24010.3,26629.2,1526.75,12976,26985.5,15384.6
19_06_2026_10_15,23993.3,26599.9,1535,12976.8,26954.9,15373.5
19_06_2026_10_20,23981.9,26584.8,1531.6,12969,26933.1,15365.7
19_06_2026_10_25,23966.8,26567.7,1529.75,12977.8,26908.8,15354.6
19_06_2026_10_30,23960.8,26553.1,1533.8,12982.2,26912.2,15347
19_06_2026_10_35,23968.9,26550.2,1534.7,12986.7,26936.3,15353
19_06_2026_10_40,23970.2,26580.7,1534.85,12996,26939.6,15359.8
19_06_2026_10_45,23957.4,26563.7,1531.95,12994.5,26920.4,15349.4
19_06_2026_10_50,23946.6,26547.8,1529.65,12993.9,26890.9,15339.8
19_06_2026_10_55,23944.8,26565.6,1527.65,12985.6,26854.8,15342.7
19_06_2026_11_00,23945.6,26553.5,1524.4,12991.8,26854.4,15348.5
19_06_2026_11_05,23953.2,26541.7,1525,12989.8,26892.7,15350
19_06_2026_11_10,23964.5,26552.7,1527.45,12988,26913.3,15356
19_06_2026_11_15,23961.2,26561.4,1530.4,12982.7,26946.4,15356.4
19_06_2026_11_20,23947.9,26554.6,1527.6,12994.2,26952.5,15351.7
19_06_2026_11_25,23953.8,26544.2,1527.45,13004.2,26952,15347.5
19_06_2026_11_30,23960.7,26573,1528.15,13016.4,26965,15356.6
19_06_2026_11_35,23954.9,26546.6,1529.15,13006.9,26960.3,15344.8
19_06_2026_11_40,23954.4,26541.7,1525.65,12995.5,26965.4,15343.5
19_06_2026_11_45,23944.7,26527.9,1523.65,12976.5,26936.2,15337.5
19_06_2026_11_50,23944.5,26510.4,1521.8,12972.5,26917.5,15334.2
19_06_2026_11_55,23954.4,26532.4,1524.1,12978.4,26928.8,15339.3
19_06_2026_12_00,23952.9,26541.1,1524.95,12986.8,26973.4,15339.8
19_06_2026_12_05,23950.9,26541.8,1524.3,12987.2,26982.1,15334.9
19_06_2026_12_10,23959.4,26547.4,1523.75,12987,27008.8,15337.5
19_06_2026_12_15,23954.3,26541.2,1521,12987.3,26997,15334.7
19_06_2026_12_20,23964.2,26540.6,1521,12998.6,27011.2,15334.6
19_06_2026_12_25,23968.9,26543.8,1521.2,13004.8,27017.2,15336.6
19_06_2026_12_30,23965.5,26541.2,1519.25,13010,27005.8,15333.2
19_06_2026_12_35,23965.7,26539.5,1518.8,13017.2,26977.8,15332.7
19_06_2026_12_40,23951.9,26532.4,1517.25,12988.8,26975.4,15320.2
19_06_2026_12_45,23954.5,26552.6,1517.25,12994.5,27015.8,15323.5
19_06_2026_12_50,23949.9,26541.6,1515.9,12994.5,27018.8,15320.1
19_06_2026_12_55,23938,26541.8,1515.3,12989.5,27015.6,15313.5
19_06_2026_13_00,23917.3,26501.4,1513.45,12978.1,26996.6,15292.1
19_06_2026_13_05,23926.7,26498.2,1514.65,12976.7,26990.8,15299.5
19_06_2026_13_10,23930.3,26504.4,1514,12977.7,26985.1,15304.5
19_06_2026_13_15,23921.8,26495.8,1514.15,12972.9,26975.1,15301
19_06_2026_13_20,23916.4,26463.5,1513.75,12976.2,26968.2,15294.3
19_06_2026_13_25,23928.2,26483.5,1515.15,12983,26984.9,15298.5
19_06_2026_13_30,23941.1,26498.7,1515.55,12996.7,27000.6,15301.7
19_06_2026_13_35,23938.5,26509.5,1515.8,12998.2,27000.2,15304.6
19_06_2026_13_40,23946.8,26534.8,1518.35,13005.2,27014.9,15312.7
19_06_2026_13_45,23960.8,26540.8,1518.4,13010.7,27086.2,15317.2
19_06_2026_13_50,23945.7,26535.9,1516,12995.2,27075.4,15308.8
19_06_2026_13_55,23966.9,26555.9,1517,13014.1,27085.8,15315
19_06_2026_14_00,23977.2,26570.6,1516.4,13009.7,27056,15321.3
19_06_2026_14_05,23971.9,26580.1,1517.8,13015.8,27039.8,15324.7
19_06_2026_14_10,23992.3,26597.8,1519.8,13017.5,27064.3,15332.7
19_06_2026_14_15,23997.7,26591.8,1520.1,13021,27092.7,15341.5
19_06_2026_14_20,23960.1,26578.4,1517,13012,27093.9,15330.7
19_06_2026_14_25,23958.1,26591.3,1516.75,13010.5,27108.6,15330.9
19_06_2026_14_30,23972,26621.3,1517.9,13014.4,27110.9,15338
19_06_2026_14_35,23979.6,26623.2,1519.05,13021.8,27155,15337.5
19_06_2026_14_40,23973.2,26626.3,1518.3,13016,27172.1,15335.1
19_06_2026_14_45,23978.3,26598.7,1517.65,13011.5,27191.7,15333
19_06_2026_14_50,23929.7,26529.3,1515.5,12985.2,27159.9,15298.2
19_06_2026_14_55,23911.6,26515.8,1513.55,12976.2,27168.2,15287.5
19_06_2026_15_00,24007.3,26566.5,1515.4,13015.8,27348.8,15349.2
19_06_2026_15_05,24022.6,26582.8,1518.45,13017,27390.4,15361.7
19_06_2026_15_10,24026.9,26599.3,1518.9,13027.6,27471.8,15367.7
19_06_2026_15_15,24028.4,26588.8,1514.95,13026.7,27500.9,15372.5
19_06_2026_15_20,24033.9,26603,1516.85,13026,27501.9,15378.5
19_06_2026_15_25,24042.7,26621.8,1515.95,13050.5,27500.3,15385
22_06_2026_09_15,24122.2,26663.2,1522.3,13078.8,27729.2,15409.8
22_06_2026_09_20,24136.8,26638.1,1524,13065,27717.9,15391.1
22_06_2026_09_25,24131.2,26636.6,1522.6,13050.5,27694.2,15387.3
22_06_2026_09_30,24132.8,26658.3,1526.8,13043.3,27686.7,15386.8
22_06_2026_09_35,24124.8,26667.8,1526.75,13048.7,27701.4,15382.5
22_06_2026_09_40,24108.8,26670.9,1527.85,13038.7,27691.3,15380.7
22_06_2026_09_45,24108.9,26658.7,1525.45,13033,27710.8,15380.7
22_06_2026_09_50,24127.3,26703.8,1523.95,13034.8,27767.3,15384.6
22_06_2026_09_55,24141.2,26740.9,1523.35,13075.2,27767.4,15397.7
22_06_2026_10_00,24133.8,26773.2,1524.05,13078.8,27714.2,15400.6
22_06_2026_10_05,24154.9,26797.8,1523.5,13073.5,27705.7,15409.8
22_06_2026_10_10,24149.7,26778.9,1526.5,13062.4,27708.4,15408.8
22_06_2026_10_15,24149.9,26778.8,1525.25,13059.7,27707.2,15406.7
22_06_2026_10_20,24146.8,26771.1,1523.5,13046.8,27680.8,15404
22_06_2026_10_25,24152.8,26777.8,1523.6,13056.2,27677.8,15407.5
22_06_2026_10_30,24138.4,26756.4,1525,13063.3,27620.2,15401.8
22_06_2026_10_35,24153.2,26773.5,1525.5,13072.5,27642.8,15414
22_06_2026_10_40,24152.9,26786.2,1523.75,13080.8,27645,15420.1
22_06_2026_10_45,24151.1,26777.8,1523.65,13075.8,27668.1,15412.8
22_06_2026_10_50,24155.6,26776.9,1528.95,13076.5,27702.4,15417
22_06_2026_10_55,24162.8,26767.4,1530.4,13084.3,27756.4,15416
22_06_2026_11_00,24158.9,26750.4,1528.7,13083.3,27768.2,15414.7
22_06_2026_11_05,24161.9,26761.2,1528.5,13090.8,27812.7,15416.8
22_06_2026_11_10,24157.3,26734.9,1527.6,13088,27844.2,15414.9
22_06_2026_11_15,24152.1,26752,1530.95,13091.1,27814.4,15417.9
22_06_2026_11_20,24152.2,26753.9,1529.45,13086,27804.1,15416.2
22_06_2026_11_25,24160.7,26742.6,1528.75,13089.2,27835.7,15415.8
22_06_2026_11_30,24161.8,26740.4,1527.9,13091.7,27813,15419.4
22_06_2026_11_35,24158.4,26717.8,1528.2,13093.4,27799.1,15419.2
22_06_2026_11_40,24148.3,26693.1,1529,13091.7,27782.2,15410
22_06_2026_11_45,24147.6,26696.7,1527.7,13090.7,27770.8,15411.5
22_06_2026_11_50,24134.1,26713.8,1527,13080.6,27743.8,15406.2
22_06_2026_11_55,24140.4,26729.3,1526.6,13079.2,27749.8,15410.9
22_06_2026_12_00,24124.2,26720,1527,13067.2,27745.3,15404.1
22_06_2026_12_05,24123.7,26732.1,1525.1,13069.2,27738.4,15401
22_06_2026_12_10,24118.2,26746.3,1527.2,13066.8,27741.1,15398
22_06_2026_12_15,24122.7,26755.7,1531.9,13062.3,27747.8,15405.2
22_06_2026_12_20,24125.6,26761.2,1531.95,13062.7,27748.1,15406
22_06_2026_12_25,24119.8,26750.2,1534.8,13059,27733.7,15401.5
22_06_2026_12_30,24122.8,26757.7,1535.35,13059.8,27740.2,15405.7
22_06_2026_12_35,24119.6,26755.8,1538.15,13065.2,27752.5,15400.4
22_06_2026_12_40,24118.8,26769.6,1536.65,13061.2,27731.8,15398.9
22_06_2026_12_45,24119.4,26770.4,1537.55,13064.3,27733.3,15395.3
22_06_2026_12_50,24120.3,26778.8,1536.75,13068,27733.3,15398.7
22_06_2026_12_55,24123.5,26777.1,1535.6,13064.3,27728.6,15400.5
22_06_2026_13_00,24116.7,26769.8,1535.35,13052,27704.4,15399.3
22_06_2026_13_05,24112.5,26770,1533.2,13050,27700.2,15400.1
22_06_2026_13_10,24112.8,26753.8,1531.7,13054,27699.8,15394
22_06_2026_13_15,24123.2,26767.7,1533.3,13046.2,27712.5,15397.2
22_06_2026_13_20,24122.5,26771.7,1533.8,13049.3,27691.3,15398.5
22_06_2026_13_25,24118.7,26767.4,1533.7,13040.2,27697.9,15394.6
