Date,NIFTY 50,NIFTY METALS,NIFTY AUTO,NIFTY IT,NIFTY RURAL,NIFTY MEDIA,NIFTY OIL GAS
16-Jul-20,7015.9,2070.65,18196.09536,16926.1,18196.09536,18015.936,
17-Jul-20,7137.3,2103,17659.30056,16821.3,17659.30056,17484.456,
20-Jul-20,7175.85,2106,18076.46086,17258.3,18076.46086,17897.486,
21-Jul-20,7295.75,2118.6,18219.91823,17273.2,18219.91823,18039.523,
22-Jul-20,7203.95,2113.95,18019.76451,17076.1,18019.76451,17841.351,
23-Jul-20,7301.05,2131.4,17771.02878,17045.2,17771.02878,17595.078,
24-Jul-20,7218.65,2087.5,18020.80481,17286,18020.80481,17842.381,
27-Jul-20,7186.45,2094.4,18450.44871,17626.8,18450.44871,18267.771,
28-Jul-20,7416.9,2141.3,18833.27911,18042.8,18833.27911,18646.811,
29-Jul-20,7330.25,2160.75,18838.48061,17880.5,18838.48061,18651.961,
30-Jul-20,7287.85,2135.15,18988.28381,18003.6,18988.28381,18800.281,
31-Jul-20,7279.75,2147.3,19093.14605,18071.8,19093.14605,18904.105,
3-Aug-20,7240.25,2156.15,18871.87424,17965.8,18871.87424,18685.024,
4-Aug-20,7353.95,2177.35,18821.1076,17808,18821.1076,18634.76,
5-Aug-20,7489.1,2263.8,18870.20976,17869.8,18870.20976,18683.376,
6-Aug-20,7498.25,2294.75,18957.17884,18188.8,18957.17884,18769.484,
7-Aug-20,7554.45,2314.35,18915.04669,18004.2,18915.04669,18727.769,
10-Aug-20,7621.3,2332,18938.86956,18159.6,18938.86956,18751.356,
11-Aug-20,7630.35,2370.65,19070.46751,18057.1,19070.46751,18881.651,
12-Aug-20,7785.05,2354.8,18839.62494,18066,18839.62494,18653.094,
13-Aug-20,7879.75,2380.65,19083.36723,18107.2,19083.36723,18894.423,
14-Aug-20,7677.65,2405.8,18964.77303,18022.7,18964.77303,18777.003,
17-Aug-20,7865.55,2464.25,19044.66807,18223.6,19044.66807,18856.107,
18-Aug-20,7941.85,2507.5,19115.72056,18270.3,19115.72056,18926.456,
19-Aug-20,7941.35,2513.15,19094.49844,18210.8,19094.49844,18905.444,
20-Aug-20,7911.6,2538.9,18987.86769,18126.1,18987.86769,18799.869,
21-Aug-20,7934.7,2523.6,19019.38878,18065.3,19019.38878,18831.078,
24-Aug-20,7948.4,2526.1,18842.84987,18010.9,18842.84987,18656.287,
25-Aug-20,7983.6,2507.5,18774.81425,17973.7,18774.81425,18588.925,
26-Aug-20,8100.5,2527.8,18887.89486,18128,18887.89486,18700.886,
27-Aug-20,8183,2531.05,19043.31568,18102.7,19043.31568,18854.768,
28-Aug-20,8111.85,2520.35,18989.22008,18122,18989.22008,18801.208,
31-Aug-20,7840.35,2420.6,19168.98392,17928.8,19168.98392,18979.192,
1-Sep-20,7885.95,2496.75,18886.02232,17814.1,18886.02232,18699.032,
2-Sep-20,7976.95,2541.35,18844.82644,18077,18844.82644,18658.244,
3-Sep-20,8049.55,2527.3,19243.36537,18348.6,19243.36537,19052.837,
4-Sep-20,7996.55,2451.35,18995.66994,18073.9,18995.66994,18807.594,
7-Sep-20,7957.85,2450.05,18942.71867,18176.8,18942.71867,18755.167,
8-Sep-20,7888,2376.85,19424.27354,18395.8,19424.27354,19231.954,
9-Sep-20,7903.1,2397.2,19182.71588,18261.5,19182.71588,18992.788,
10-Sep-20,7945,2369.8,19158.99704,18395.8,19158.99704,18969.304,
11-Sep-20,7956.8,2384.3,19496.05424,18633.2,19496.05424,19303.024,
14-Sep-20,8035.35,2387.05,20381.86969,19505.1,20381.86969,20180.069,
15-Sep-20,8033.5,2385.55,20621.8669,19627.3,20621.8669,20417.69,
16-Sep-20,8156.2,2396.35,20600.43672,19770.3,20600.43672,20396.472,
17-Sep-20,8128.65,2363.3,20821.29241,19817.7,20821.29241,20615.141,
18-Sep-20,8161.7,2362.2,20876.42831,19827.1,20876.42831,20669.731,
21-Sep-20,7832.2,2240.35,21150.96348,19729,21150.96348,20941.548,
22-Sep-20,7695.25,2213.95,20923.97002,19866.1,20923.97002,20716.802,
23-Sep-20,7690.9,2205.25,21041.41989,19805.7,21041.41989,20833.089,
24-Sep-20,7418.85,2111.85,20450.2174,18973.1,20450.2174,20247.74,
25-Sep-20,7669.5,2172.65,20471.54355,19629.3,20471.54355,20268.855,
28-Sep-20,7902.55,2237,20636.32707,19783.1,20636.32707,20432.007,
29-Sep-20,7925.2,2280.9,20958.19589,19831.8,20958.19589,20750.689,
30-Sep-20,7908.1,2242.55,20856.55858,19951.3,20856.55858,20650.058,
1-Oct-20,7966.1,2261.25,21010.00283,20110.4,21010.00283,20801.983,
5-Oct-20,7957.95,2318.85,21784.81827,20809,21784.81827,21569.127,
6-Oct-20,8058.1,2302.7,21841.41059,20896.8,21841.41059,21625.159,
7-Oct-20,8170.05,2267.75,21972.80048,21017.4,21972.80048,21755.248,
8-Oct-20,8183.7,2272.4,23062.72279,21697.2,23062.72279,22834.379,
9-Oct-20,8163.5,2260.85,22806.28884,21837.7,22806.28884,22580.484,
12-Oct-20,8102.5,2240.85,23219.496,22202.1,23219.496,22989.6,
13-Oct-20,8052.85,2249.65,23530.5457,22492.6,23530.5457,23297.57,
14-Oct-20,8031.05,2251.95,23396.65909,22204.1,23396.65909,23165.009,
15-Oct-20,7935.35,2240.95,23480.09115,21567.3,23480.09115,23247.615,
16-Oct-20,7959.45,2329.85,22791.72464,21538.2,22791.72464,22566.064,
19-Oct-20,7870.35,2367.85,22557.65714,21391.9,22557.65714,22334.314,
20-Oct-20,7896.7,2363.35,22657.52594,21694.3,22657.52594,22433.194,
21-Oct-20,7878.05,2416.05,22774.55969,21577.7,22774.55969,22549.069,
22-Oct-20,7864.15,2432.5,22644.31413,21413.5,22644.31413,22420.113,
23-Oct-20,8094.6,2443,22492.95048,21523.6,22492.95048,22270.248,
26-Oct-20,7833.65,2357.55,22466.11074,21265.7,22466.11074,22243.674,
27-Oct-20,7930.65,2359.6,22232.87548,21023.4,22232.87548,22012.748,
28-Oct-20,7922.75,2325.4,22048.95044,20810.3,22048.95044,21830.644,
29-Oct-20,7846.75,2307.7,21805.83233,20876.9,21805.83233,21589.933,
30-Oct-20,7758.4,2343.6,22051.55119,20916.8,22051.55119,21833.219,
2-Nov-20,7732.25,2338.9,21859.19972,20732.3,21859.19972,21642.772,
3-Nov-20,7848.85,2391.2,21864.92137,20736,21864.92137,21648.437,
4-Nov-20,7901.75,2383.8,22333.57652,21104.6,22333.57652,22112.452,
5-Nov-20,7995.5,2488.65,22466.3188,21385.7,22466.3188,22243.88,
6-Nov-20,8006.1,2500.35,22451.96266,21492.3,22451.96266,22229.666,
9-Nov-20,8067.65,2545.25,22810.55407,21820.2,22810.55407,22584.707,
10-Nov-20,8127.25,2556.7,22504.91393,20978.5,22504.91393,22282.093,
11-Nov-20,8255.2,2645.05,22226.73771,21330.5,22226.73771,22006.671,
12-Nov-20,8284.05,2636.9,22480.98703,21363.3,22480.98703,22258.403,
13-Nov-20,8308.9,2681,22326.9186,21436.8,22326.9186,22105.86,
17-Nov-20,8425.55,2761.35,22580.95986,21488.6,22580.95986,22357.386,
18-Nov-20,8686.6,2772.5,22425.85113,21314.8,22425.85113,22203.813,
19-Nov-20,8628.3,2752.65,22316.30754,21114.4,22316.30754,22095.354,
20-Nov-20,8684.75,2774.75,22367.17821,21409.2,22367.17821,22145.721,
23-Nov-20,8738.6,2808.6,22935.59813,22007.1,22935.59813,22708.513,
24-Nov-20,8887.95,2839.15,23179.75654,22064.3,23179.75654,22950.254,
25-Nov-20,8738.45,2816.55,23024.85587,21705.9,23024.85587,22796.887,
26-Nov-20,8767.75,2925.05,22802.54376,21859.9,22802.54376,22576.776,
27-Nov-20,8891.6,2925.75,22858.40787,21764.9,22858.40787,22632.087,
1-Dec-20,8987.15,2974.05,23111.72092,22170.9,23111.72092,22882.892,
2-Dec-20,9093.7,3050.2,23273.17548,22319,23273.17548,23042.748,
3-Dec-20,9245.3,3126.1,23363.88964,22202.2,23363.88964,23132.564,
4-Dec-20,9302.2,3161.35,23248.41634,22309.8,23248.41634,23018.234,
7-Dec-20,9311.1,3161.2,23388.96087,22440.9,23388.96087,23157.387,
8-Dec-20,9297.85,3122.35,23654.23737,22617.4,23654.23737,23420.037,
9-Dec-20,9293.3,3105.9,23818.18865,22803.4,23818.18865,23582.365,
10-Dec-20,9200.85,3113.05,23728.82688,22755.8,23728.82688,23493.888,
11-Dec-20,9188.95,3146.1,23824.74254,22664,23824.74254,23588.854,
14-Dec-20,9093.1,3189.5,23710.93372,22746.7,23710.93372,23476.172,
15-Dec-20,9149.75,3214.15,23697.72191,22715.1,23697.72191,23463.091,
16-Dec-20,9239.1,3271.75,23858.03214,22906.2,23858.03214,23621.814,
17-Dec-20,9185.2,3227.7,23885.80815,22892.2,23885.80815,23649.315,
18-Dec-20,9168.65,3216.6,24360.18495,23256.6,24360.18495,24118.995,
21-Dec-20,8745,3038.25,24454.02001,22844.6,24454.02001,24211.901,
22-Dec-20,8818.6,3079.65,24635.24027,23611.6,24635.24027,24391.327,
23-Dec-20,8935.95,3134.1,25205.22064,24167.8,25205.22064,24955.664,
24-Dec-20,8978.05,3144.3,25136.97696,24009.2,25136.97696,24888.096,
28-Dec-20,9066.85,3224.85,25167.04163,24100.3,25167.04163,24917.863,
29-Dec-20,9043.9,3189.85,25408.49526,24274.1,25408.49526,25156.926,
30-Dec-20,9164.8,3230.9,25377.91044,24330.1,25377.91044,25126.644,
31-Dec-20,9193.5,3254.65,25274.29656,24251.3,25274.29656,25024.056,
1-Jan-21,9272.5,3258.85,25488.07821,24456.1,25488.07821,25235.721,
4-Jan-21,9417.95,3424.6,26172.69964,25110.1,26172.69964,25913.564,
5-Jan-21,9416.05,3376.25,26864.91526,25769.2,26864.91526,26598.926,
6-Jan-21,9379.55,3419.8,27085.97901,25419.2,27085.97901,26817.801,
7-Jan-21,9429.65,3550.45,26738.10269,25251.2,26738.10269,26473.369,
8-Jan-21,9741.25,3529.2,27284.46825,26162.4,27284.46825,27014.325,
11-Jan-21,9995.6,3493.9,28187.76074,27027.8,28187.76074,27908.674,
12-Jan-21,10119.8,3509.9,28220.42616,26982.1,28220.42616,27941.016,
13-Jan-21,10208.5,3523.25,28196.18717,27004.3,28196.18717,27917.017,
14-Jan-21,10238.3,3487.4,28271.71295,26965.6,28271.71295,27991.795,
15-Jan-21,10178.3,3449.15,28127.31931,26362.8,28127.31931,27848.831,
18-Jan-21,9961.1,3308.5,27488.47108,25916.2,27488.47108,27216.308,
19-Jan-21,10136.8,3405.2,27312.14023,26043.5,27312.14023,27041.723,
20-Jan-21,10369.2,3437,27836.45143,26619.7,27836.45143,27560.843,
21-Jan-21,10367.8,3362.15,27955.87787,26450.2,27955.87787,27679.087,
22-Jan-21,10515.8,3231.45,27742.30428,26489.8,27742.30428,27467.628,
25-Jan-21,10433.5,3236.35,27761.23774,26023.3,27761.23774,27486.374,
27-Jan-21,10210.2,3154.8,27293.93498,25865.3,27293.93498,27023.698,
28-Jan-21,10105.6,3138.1,26847.75031,25301.2,26847.75031,26581.931,
29-Jan-21,9813.15,3077.45,26569.05394,24645.8,26569.05394,26305.994,
1-Feb-21,10228,3227.25,26152.30976,24922.7,26152.30976,25893.376,
2-Feb-21,10638.6,3289.1,26605.46444,25447.8,26605.46444,26342.044,
3-Feb-21,10749.2,3344.4,26995.47291,25680.9,26995.47291,26728.191,
4-Feb-21,10867.1,3409.55,26904.75875,25570.1,26904.75875,26638.375,
5-Feb-21,10724,3443.15,26770.56005,25331.6,26770.56005,26505.505,
8-Feb-21,11061.2,3552.45,27076.9284,25915.6,27076.9284,26808.84,
9-Feb-21,10907.6,3513.65,27361.13836,25779.2,27361.13836,27090.236,
10-Feb-21,11010.8,3510.85,26986.52633,25885.3,26986.52633,26719.333,
11-Feb-21,10965.2,3546.7,27131.23206,26043.4,27131.23206,26862.606,
12-Feb-21,10912.2,3486.25,27521.24053,26093.8,27521.24053,27248.753,
15-Feb-21,10956,3469.95,27338.35579,26001.1,27338.35579,27067.679,
16-Feb-21,10944.9,3570.15,27222.36234,25613.9,27222.36234,26952.834,
17-Feb-21,10975.5,3576.05,26706.78966,25282.9,26706.78966,26442.366,
18-Feb-21,10827,3623.05,26721.97804,25618.6,26721.97804,26457.404,
19-Feb-21,10540.3,3552.1,26710.7428,25503.2,26710.7428,26446.28,
22-Feb-21,10300,3609.1,26649.67719,24766.4,26649.67719,26385.819,
23-Feb-21,10379.5,3749.55,26215.14388,24807.8,26215.14388,25955.588,
24-Feb-21,10405.5,3778.65,25874.65369,24779.4,25874.65369,25618.469,
25-Feb-21,10498,3928.6,26215.35194,24872.4,26215.35194,25955.794,
26-Feb-21,10169.9,3822.65,25683.9667,24301.4,25683.9667,25429.67,
1-Mar-21,10411.8,3896.95,25847.39783,24556.3,25847.39783,25591.483,
2-Mar-21,10744,3927.6,26460.44662,25301.8,26460.44662,26198.462,
3-Mar-21,10673.1,4058.6,26855.24047,25772.7,26855.24047,26589.347,
4-Mar-21,10625.8,3976.85,27028.34639,25631.8,27028.34639,26760.739,
5-Mar-21,10524.4,3869.4,26733.42134,25229.6,26733.42134,26468.734,
8-Mar-21,10507.3,3900.8,26578.93679,25347.9,26578.93679,26315.779,
9-Mar-21,10464.2,3802.7,26720.93774,25582.3,26720.93774,26456.374,
10-Mar-21,10559.3,3873.65,27189.90498,26010.1,27189.90498,26920.698,
12-Mar-21,10383.9,3840.2,27357.8094,25888.2,27357.8094,27086.94,
15-Mar-21,10335.1,3880.05,27145.79626,26032.1,27145.79626,26877.026,
16-Mar-21,10350.8,3847.25,27674.78881,26363.8,27674.78881,27400.781,
17-Mar-21,10159.1,3752.7,27731.38113,26183.5,27731.38113,27456.813,
18-Mar-21,10144,3754.35,27459.65477,25373.3,27459.65477,27187.777,
19-Mar-21,10186.5,3832.5,26722.60222,25562.8,26722.60222,26458.022,
22-Mar-21,10140.5,3867.45,27154.74284,26035.3,27154.74284,26885.884,
23-Mar-21,10187.7,3841.95,27376.32674,26105.7,27376.32674,27105.274,
24-Mar-21,9925.25,3717.55,27167.01838,25802.9,27167.01838,26898.038,
25-Mar-21,9651.35,3718.3,26804.3698,25237.1,26804.3698,26538.98,
26-Mar-21,9771.5,3855.3,26722.29013,25385.1,26722.29013,26457.713,
30-Mar-21,9865,3963,27366.86001,26121.1,27366.86001,27095.901,
31-Mar-21,9862.45,3977.2,27183.66318,25855,27183.66318,26914.518,
1-Apr-21,10022.6,4189.15,27348.55073,25980.4,27348.55073,27077.773,
5-Apr-21,9768.05,4226.4,27704.02124,26491.4,27704.02124,27429.724,
6-Apr-21,9781.35,4286.95,27791.82256,26532.2,27791.82256,27516.656,
7-Apr-21,9937,4325.45,27983.23776,26831,27983.23776,27706.176,
8-Apr-21,9959.35,4494.95,28518.36808,27148.4,28518.36808,28236.008,
9-Apr-21,9922.95,4467.3,28629.16003,27367.1,28629.16003,28345.703,
12-Apr-21,9415.65,4196,28633.84138,26727.8,28633.84138,28350.338,
13-Apr-21,9818.3,4337.9,27837.59576,25851.3,27837.59576,27561.976,
15-Apr-21,9691.45,4397.45,27135.39326,26010.8,27135.39326,26866.726,
16-Apr-21,9808.95,4434,27543.71101,26324.9,27543.71101,27271.001,
19-Apr-21,9532.15,4366.1,27593.64541,26236.9,27593.64541,27320.441,
20-Apr-21,9630.7,4384.4,27564.30895,25877.6,27564.30895,27291.395,
22-Apr-21,9644.55,4460.9,27105.0165,25826.7,27105.0165,26836.65,
23-Apr-21,9596.95,4446.85,26970.92183,25609.1,26970.92183,26703.883,
26-Apr-21,9641.45,4536.3,26930.35013,25680.3,26930.35013,26663.713,
27-Apr-21,9708.2,4659.25,26914.01742,25815.8,26914.01742,26647.542,
28-Apr-21,9871.5,4645.05,27039.99775,25962.1,27039.99775,26772.275,
29-Apr-21,9773.7,4855.3,27216.53666,25874.3,27216.53666,26947.066,
30-Apr-21,9640.85,4847.95,27208.31829,25664.4,27208.31829,26938.929,
3-May-21,9662.95,4952.45,26824.75968,25676.1,26824.75968,26559.168,
4-May-21,9577.7,4921.65,26840.98836,25489,26840.98836,26575.236,
5-May-21,9643.05,4970.15,26899.76531,25786.9,26899.76531,26633.431,
6-May-21,9815.1,5095,27451.12431,26258.7,27451.12431,27179.331,
7-May-21,9819.45,5335.85,27520.20023,26269.4,27520.20023,27247.723,
10-May-21,9973.05,5503.35,27454.34924,26273.4,27454.34924,27182.524,
11-May-21,9995.1,5452.65,27200.20395,26106.7,27200.20395,26930.895,
12-May-21,10013.7,5290.45,27157.23956,25855.4,27157.23956,26888.356,
14-May-21,9810.45,5091.35,26945.01836,25588.2,26945.01836,26678.236,
17-May-21,10001.7,5207.75,26809.05115,25703.6,26809.05115,26543.615,
18-May-21,10324,5294.4,27145.69223,25958.2,27145.69223,26876.923,
19-May-21,10249.1,5245.95,27321.08681,25982.8,27321.08681,27050.581,
20-May-21,10226.4,5077.35,27170.76346,25894.5,27170.76346,26901.746,
21-May-21,10312.4,5099.15,27208.0062,26105.3,27208.0062,26938.62,
24-May-21,10315.8,5068.6,27358.43358,26144.2,27358.43358,27087.558,
25-May-21,10384.3,5099.4,27620.58918,26393.9,27620.58918,27347.118,
26-May-21,10437.8,5004.75,27990.10374,26857.3,27990.10374,27712.974,
27-May-21,10486,5043.3,28452.41306,27164.8,28452.41306,28170.706,
28-May-21,10510.2,5055.75,28378.03161,27122.8,28378.03161,28097.061,
31-May-21,10491.8,5161.8,28300.21717,27115.1,28300.21717,28020.017,
1-Jun-21,10457.8,5121.65,28352.54426,27144.4,28352.54426,28071.826,
2-Jun-21,10647.8,5233.3,28211.58361,26939.7,28211.58361,27932.261,
3-Jun-21,10647.7,5268.05,28254.44397,26987.9,28254.44397,27974.697,
4-Jun-21,10735.8,5339.15,28262.35025,26996.8,28262.35025,27982.525,
7-Jun-21,10806.5,5315.5,28431.81512,27295.7,28431.81512,28150.312,
8-Jun-21,10873.9,5258.9,28849.91169,27623.8,28849.91169,28564.269,
9-Jun-21,10734.4,5209.45,28913.89014,27539,28913.89014,28627.614,
10-Jun-21,10722.7,5265.2,28943.33063,27798,28943.33063,28656.763,
11-Jun-21,10765.5,5406.8,29489.90425,28217.5,29489.90425,29197.925,
14-Jun-21,10753.1,5371.6,29614.53219,28314.1,29614.53219,29321.319,
15-Jun-21,10754.4,5368.95,29694.94738,28377.8,29694.94738,29400.938,
16-Jun-21,10669.5,5216.2,29752.78806,28448.8,29752.78806,29458.206,
17-Jun-21,10523,5095.1,29871.79838,28611.3,29871.79838,29576.038,
18-Jun-21,10443.8,5048.65,30100.14423,28445.6,30100.14423,29802.123,
21-Jun-21,10401.2,5105.2,29537.34193,28367,29537.34193,29244.893,
22-Jun-21,10540.5,5119.4,29811.25292,28523.6,29811.25292,29516.092,
23-Jun-21,10588.5,5061.8,29877.10391,28258.5,29877.10391,29581.291,
24-Jun-21,10618.5,5090.9,30271.58567,29048,30271.58567,29971.867,
25-Jun-21,10706.8,5223.95,30464.1452,29210.6,30464.1452,30162.52,
28-Jun-21,10709.9,5290.8,30438.76188,29068.6,30438.76188,30137.388,
29-Jun-21,10612.2,5226.05,30359.90714,28986.2,30359.90714,30059.314,
30-Jun-21,10600.3,5215.8,30492.85748,29168,30492.85748,30190.948,
1-Jul-21,10687.7,5207.4,30369.58193,29003.1,30369.58193,30068.893,
2-Jul-21,10685.5,5130.05,30198.14049,29007.9,30198.14049,29899.149,
5-Jul-21,10746.5,5189.6,30361.77968,28950.6,30361.77968,30061.168,
6-Jul-21,10559.7,5172.7,30154.23983,28649.4,30154.23983,29855.683,
7-Jul-21,10552.5,5286.45,29950.54909,28734.7,29950.54909,29654.009,
8-Jul-21,10456,5170.5,30100.45632,28749,30100.45632,29802.432,
9-Jul-21,10420.3,5273.6,30063.42164,28662.2,30063.42164,29765.764,
12-Jul-21,10438.2,5262.55,30017.44038,28532.3,30017.44038,29720.238,
13-Jul-21,10497.8,5295.6,29837.05236,28439.8,29837.05236,29541.636,
14-Jul-21,10467.9,5299.95,30560.78907,29339.8,30560.78907,30258.207,
15-Jul-21,10426,5335.4,31038.28677,29718.1,31038.28677,30730.977,
16-Jul-21,10428.5,5391.3,30933.11244,29400.2,30933.11244,30626.844,
19-Jul-21,10310.9,5317.85,30784.86969,29264,30784.86969,30480.069,
20-Jul-21,10222.2,5193.65,30595.74315,29252.5,30595.74315,30292.815,
22-Jul-21,10235.8,5348.95,31009.67852,29779.9,31009.67852,30702.652,
23-Jul-21,10201.3,5353.8,31271.10591,29894.3,31271.10591,30961.491,
26-Jul-21,10138,5387.4,31353.80976,29940.4,31353.80976,31043.376,
27-Jul-21,10094.3,5465.9,31259.24649,29892.6,31259.24649,30949.749,
28-Jul-21,10000.4,5532.8,31202.34208,29954.2,31202.34208,30893.408,
29-Jul-21,9956.65,5810.75,31631.3618,30371.4,31631.3618,31318.18,
30-Jul-21,10048.5,5770.35,32060.58958,30480.1,32060.58958,31743.158,
2-Aug-21,10183.5,5781.3,32074.84169,30803.1,32074.84169,31757.269,
3-Aug-21,10342.6,5778.2,32453.61492,31165.8,32453.61492,32132.292,
4-Aug-21,10246.8,5759.9,32601.75364,30977.2,32601.75364,32278.964,
5-Aug-21,10224.9,5834.4,32832.07606,31211.2,32832.07606,32507.006,
6-Aug-21,10249.5,5841.35,32728.15009,31303.3,32728.15009,32404.109,
9-Aug-21,10239,5732,32962.32162,31441,32962.32162,32635.962,6582.2
10-Aug-21,10158.8,5573.3,33094.85584,31713.4,33094.85584,32767.184,6547.4
11-Aug-21,10140.4,5748.3,33081.33194,31670,33081.33194,32753.794,6626.55
12-Aug-21,10180.5,5769.25,33591.07894,32245.1,33591.07894,33258.494,6642.9
13-Aug-21,10178.3,5799.3,34144.62257,32678.8,34144.62257,33806.557,6688.85
16-Aug-21,10088.8,5884.9,34231.48762,32577.9,34231.48762,33892.562,6751.1
17-Aug-21,10088.3,5749.4,34836.63013,33414.8,34836.63013,34491.713,6749.45
18-Aug-21,10068,5702.6,35204.16812,33448.9,35204.16812,34855.612,6766.65
20-Aug-21,9904.7,5335.95,35008.59172,33351.4,35008.59172,34661.972,6692.8
23-Aug-21,9759.15,5291.25,35529.78202,33919.8,35529.78202,35178.002,6722.1
24-Aug-21,9832.8,5444.8,35643.38278,33838.4,35643.38278,35290.478,6835.05
25-Aug-21,9808.65,5474.05,35786.21597,34083.9,35786.21597,35431.897,6911.4
26-Aug-21,9763.1,5404.7,35761.24877,34041.1,35761.24877,35407.177,6968.4
27-Aug-21,9793.85,5492.7,35778.93387,34309.8,35778.93387,35424.687,6992.45
30-Aug-21,9957.9,5628.1,35869.64803,34109.2,35869.64803,35514.503,7114.75
31-Aug-21,10034.5,5714.6,36078.22818,34570.2,36078.22818,35721.018,7174.7
1-Sep-21,10043.9,5612.45,36181.634,34110.5,36181.634,35823.4,7205.4
2-Sep-21,10022.5,5653.3,36251.23007,34680.3,36251.23007,35892.307,7225.15
3-Sep-21,10124.8,5719.35,36408.10731,34891.2,36408.10731,36047.631,7404.4
6-Sep-21,10167.2,5742.7,36893.61532,35415.1,36893.61532,36528.332,7388.4
7-Sep-21,10152.7,5708.35,37015.53848,34951.3,37015.53848,36649.048,7338.6
8-Sep-21,10100.4,5720.75,36388.96579,34678.2,36388.96579,36028.679,7376
9-Sep-21,10112.6,5765.15,36267.87487,34802.3,36267.87487,35908.787,7391.65
13-Sep-21,10120.2,5839.3,36662.77275,35129.6,36662.77275,36299.775,7367.05
14-Sep-21,10209.6,5810.35,36906.61907,35431.5,36906.61907,36541.207,7401.15
15-Sep-21,10297,5859.05,37658.86,36075.2,37658.86,37286,7463.7
16-Sep-21,10351.5,5822.5,37774.12524,35852.4,37774.12524,37400.124,7554.05
17-Sep-21,10351.5,5683.85,37587.28736,35646.5,37587.28736,37215.136,7446.85
20-Sep-21,10202.7,5309,37586.66318,35400.1,37586.66318,37214.518,7351.65
21-Sep-21,10156,5444.45,37583.75034,36086.1,37583.75034,37211.634,7416.45
22-Sep-21,10284.6,5524.65,38192.63793,36422.4,38192.63793,37814.493,7440.1
23-Sep-21,10373,5616.05,38353.15622,36816.9,38353.15622,37973.422,7567.1
24-Sep-21,10429,5498.2,39347.37093,37103.2,39347.37093,38957.793,7525.7
27-Sep-21,10765.2,5504.45,38850.10753,36034.4,38850.10753,38465.453,7624.55
28-Sep-21,10696,5534.6,37536.1046,35239.9,37536.1046,37164.46,7726.1
29-Sep-21,10655.5,5661.25,37012.10549,35282.6,37012.10549,36645.649,7777.45
30-Sep-21,10598.5,5611.25,36835.04643,35028,36835.04643,36470.343,7774.4
1-Oct-21,10597,5638.8,36515.46627,34780.6,36515.46627,36153.927,7797
4-Oct-21,10641.2,5807.35,36602.53938,35126.1,36602.53938,36240.138,7819.3
5-Oct-21,10692,5800.3,37087.63127,35544.3,37087.63127,36720.427,8036
6-Oct-21,10567.5,5627.35,37244.30045,35075.8,37244.30045,36875.545,8017.7
7-Oct-21,11031.8,5659.95,37350.82717,35703.9,37350.82717,36981.017,7995.8
8-Oct-21,11079.3,5681.45,38182.75508,36402,38182.75508,37804.708,8060.65
11-Oct-21,11375.5,5766.4,37128.72312,35179.9,37128.72312,36761.112,8086.55
12-Oct-21,11476.1,5829.35,36716.45223,34869.8,36716.45223,36352.923,8100.8
13-Oct-21,11870,5914.65,36747.97332,35285.6,36747.97332,36384.132,8133.25
14-Oct-21,11800.3,6019.2,37879.81972,35744.9,37879.81972,37504.772,8155.45
18-Oct-21,11814.8,6253.1,37867.54418,36306.4,37867.54418,37492.618,8216.85
19-Oct-21,11626.8,6099.35,39002.82357,37106.4,39002.82357,38616.657,8129.85
20-Oct-21,11493.3,5974,38973.69517,36846.8,38973.69517,38587.817,7995.9
21-Oct-21,11557.4,5868.4,38479.55267,35913.6,38479.55267,38098.567,7959.55
22-Oct-21,11434,5690.1,37759.97716,35394.6,37759.97716,37386.116,7928.1
25-Oct-21,11228.2,5679.65,36952.60033,35005.4,36952.60033,36586.733,7891.05
26-Oct-21,11452.2,5830.65,37138.60597,35162.4,37138.60597,36770.897,7988.05
27-Oct-21,11395.2,5741.9,37011.7934,35503.9,37011.7934,36645.34,7926.7
28-Oct-21,11260.9,5544.55,37009.29668,34913.6,37009.29668,36642.868,7755.3
29-Oct-21,11297.5,5563.4,36596.50564,34408.8,36596.50564,36234.164,7704.3
1-Nov-21,11421,5733.75,36752.34258,35290,36752.34258,36388.458,7783.8
2-Nov-21,11521.2,5643.15,36953.95272,35177.4,36953.95272,36588.072,7720.5
3-Nov-21,11401.2,5695.45,36957.48974,35177.1,36957.48974,36591.574,7716.95
4-Nov-21,11569.8,5697.95,36881.13172,35334.2,36881.13172,36515.972,7758.35
8-Nov-21,11645.8,5780.45,37297.35575,35782.4,37297.35575,36928.075,7897.2
9-Nov-21,11766.2,5761.6,37573.45137,35815.1,37573.45137,37201.437,7963
10-Nov-21,11829.2,5660.45,37307.65472,35722.9,37307.65472,36938.272,8023
11-Nov-21,11690.2,5681,37135.5891,35583.6,37135.5891,36767.91,7972.95
12-Nov-21,11706.5,5728.7,37844.13743,36332.3,37844.13743,37469.443,8029
15-Nov-21,11687.7,5624.3,38123.04186,36465.3,38123.04186,37745.586,8033.65
16-Nov-21,11977.3,5586.35,38277.00626,36643.9,38277.00626,37898.026,7924.15
17-Nov-21,12061.8,5568.1,38320.38677,36660.9,38320.38677,37940.977,7808.55
18-Nov-21,11747.5,5423.9,38181.50672,36007,38181.50672,37803.472,7753.8
22-Nov-21,11379.8,5421.6,37551.7091,35478.9,37551.7091,37179.91,7493.8
23-Nov-21,11455.7,5600.4,37081.90962,35504.4,37081.90962,36714.762,7570.45
